Station ID,Time,Out,In,Delta
2,2017-09-11 20:00:00,51,78,27
2,2017-09-11 22:00:00,24,34,10
2,2017-09-12 00:00:00,3,10,7
2,2017-09-12 02:00:00,2,2,0
2,2017-09-12 04:00:00,9,9,0
2,2017-09-12 06:00:00,150,127,-23
2,2017-09-12 08:00:00,338,438,100
2,2017-09-12 10:00:00,66,94,28
2,2017-09-12 12:00:00,117,99,-18
2,2017-09-12 14:00:00,122,112,-10
2,2017-09-12 16:00:00,285,218,-67
2,2017-09-12 18:00:00,260,299,39
2,2017-09-12 20:00:00,27,47,20
2,2017-09-12 22:00:00,7,10,3
2,2017-09-13 00:00:00,2,6,4
2,2017-09-13 02:00:00,0,0,0
2,2017-09-13 04:00:00,8,3,-5
2,2017-09-13 06:00:00,135,134,-1
2,2017-09-13 08:00:00,322,405,83
2,2017-09-13 10:00:00,92,95,3
2,2017-09-13 12:00:00,99,86,-13
2,2017-09-13 14:00:00,78,103,25
2,2017-09-13 16:00:00,283,205,-78
2,2017-09-13 18:00:00,231,293,62
2,2017-09-13 20:00:00,64,88,24
2,2017-09-13 22:00:00,30,37,7
2,2017-09-14 00:00:00,9,15,6
2,2017-09-14 02:00:00,1,3,2
2,2017-09-14 04:00:00,9,8,-1
2,2017-09-14 06:00:00,129,110,-19
2,2017-09-14 08:00:00,343,397,54
2,2017-09-14 10:00:00,81,96,15
2,2017-09-14 12:00:00,104,107,3
2,2017-09-14 14:00:00,98,112,14
2,2017-09-14 16:00:00,282,213,-69
2,2017-09-14 18:00:00,208,270,62
2,2017-09-14 20:00:00,60,100,40
2,2017-09-14 22:00:00,38,41,3
2,2017-09-15 00:00:00,14,24,10
2,2017-09-15 02:00:00,5,15,10
2,2017-09-15 04:00:00,4,9,5
2,2017-09-15 06:00:00,123,97,-26
2,2017-09-15 08:00:00,307,348,41
2,2017-09-15 10:00:00,103,102,-1
2,2017-09-15 12:00:00,118,100,-18
2,2017-09-15 14:00:00,149,169,20
2,2017-09-15 16:00:00,283,238,-45
2,2017-09-15 18:00:00,171,206,35
2,2017-09-15 20:00:00,63,62,-1
2,2017-09-15 22:00:00,46,47,1
2,2017-09-16 00:00:00,30,36,6
2,2017-09-16 02:00:00,0,22,22
2,2017-09-16 04:00:00,5,9,4
2,2017-09-16 06:00:00,28,18,-10
2,2017-09-16 08:00:00,63,53,-10
2,2017-09-16 10:00:00,138,125,-13
2,2017-09-16 12:00:00,188,168,-20
2,2017-09-16 14:00:00,196,138,-58
2,2017-09-16 16:00:00,139,172,33
2,2017-09-16 18:00:00,95,135,40
2,2017-09-16 20:00:00,39,50,11
2,2017-09-16 22:00:00,38,57,19
2,2017-09-17 00:00:00,19,28,9
2,2017-09-17 02:00:00,12,19,7
2,2017-09-17 04:00:00,4,13,9
2,2017-09-17 06:00:00,9,16,7
2,2017-09-17 08:00:00,54,50,-4
2,2017-09-17 10:00:00,165,121,-44
2,2017-09-17 12:00:00,156,150,-6
2,2017-09-17 14:00:00,181,178,-3
2,2017-09-17 16:00:00,149,196,47
2,2017-09-17 18:00:00,90,131,41
2,2017-09-17 20:00:00,48,54,6
2,2017-09-17 22:00:00,25,34,9
2,2017-09-18 00:00:00,3,12,9
2,2017-09-18 02:00:00,1,1,0
2,2017-09-18 04:00:00,4,7,3
2,2017-09-18 06:00:00,140,122,-18
2,2017-09-18 08:00:00,327,375,48
2,2017-09-18 10:00:00,67,78,11
2,2017-09-18 12:00:00,66,104,38
2,2017-09-18 14:00:00,87,83,-4
2,2017-09-18 16:00:00,304,208,-96
2,2017-09-18 18:00:00,291,278,-13
2,2017-09-18 20:00:00,64,96,32
2,2017-09-18 22:00:00,10,15,5
2,2017-09-19 00:00:00,1,2,1
2,2017-09-19 02:00:00,3,3,0
2,2017-09-19 04:00:00,8,13,5
2,2017-09-19 06:00:00,155,142,-13
2,2017-09-19 08:00:00,322,387,65
2,2017-09-19 10:00:00,96,96,0
2,2017-09-19 12:00:00,106,103,-3
2,2017-09-19 14:00:00,126,115,-11
2,2017-09-19 16:00:00,343,220,-123
2,2017-09-19 18:00:00,272,302,30
2,2017-09-19 20:00:00,82,105,23
2,2017-09-19 22:00:00,35,44,9
3,2017-08-01 00:00:00,6,14,8
3,2017-08-01 02:00:00,2,9,7
3,2017-08-01 04:00:00,12,2,-10
3,2017-08-01 06:00:00,73,30,-43
3,2017-08-01 08:00:00,180,91,-89
3,2017-08-01 10:00:00,45,26,-19
3,2017-08-01 12:00:00,39,39,0
3,2017-08-01 14:00:00,37,41,4
3,2017-08-01 16:00:00,84,81,-3
3,2017-08-01 18:00:00,111,200,89
3,2017-08-01 20:00:00,47,100,53
3,2017-08-01 22:00:00,18,46,28
3,2017-08-02 00:00:00,7,15,8
3,2017-08-02 02:00:00,3,2,-1
3,2017-08-02 04:00:00,6,1,-5
3,2017-08-02 06:00:00,93,31,-62
3,2017-08-02 08:00:00,153,77,-76
3,2017-08-02 10:00:00,32,26,-6
3,2017-08-02 12:00:00,13,13,0
3,2017-08-02 14:00:00,5,5,0
3,2017-08-02 16:00:00,41,37,-4
3,2017-08-02 18:00:00,61,117,56
3,2017-08-02 20:00:00,23,62,39
3,2017-08-02 22:00:00,6,31,25
3,2017-08-03 00:00:00,3,9,6
3,2017-08-03 02:00:00,2,3,1
3,2017-08-03 04:00:00,8,4,-4
3,2017-08-03 06:00:00,81,19,-62
3,2017-08-03 08:00:00,140,72,-68
3,2017-08-03 10:00:00,27,32,5
3,2017-08-03 12:00:00,29,31,2
3,2017-08-03 14:00:00,27,39,12
3,2017-08-03 16:00:00,69,65,-4
3,2017-08-03 18:00:00,85,139,54
3,2017-08-03 20:00:00,37,74,37
3,2017-08-03 22:00:00,12,49,37
3,2017-08-04 00:00:00,7,15,8
3,2017-08-04 02:00:00,2,10,8
3,2017-08-04 04:00:00,7,4,-3
3,2017-08-04 06:00:00,70,26,-44
3,2017-08-04 08:00:00,145,76,-69
3,2017-08-04 10:00:00,54,33,-21
3,2017-08-04 12:00:00,38,38,0
3,2017-08-04 14:00:00,39,35,-4
3,2017-08-04 16:00:00,64,65,1
3,2017-08-04 18:00:00,68,123,55
3,2017-08-04 20:00:00,35,67,32
3,2017-08-04 22:00:00,22,46,24
3,2017-08-05 00:00:00,9,18,9
3,2017-08-05 02:00:00,2,13,11
3,2017-08-05 04:00:00,2,3,1
3,2017-08-05 06:00:00,18,2,-16
3,2017-08-05 08:00:00,45,22,-23
3,2017-08-05 10:00:00,70,48,-22
3,2017-08-05 12:00:00,57,56,-1
3,2017-08-05 14:00:00,71,65,-6
3,2017-08-05 16:00:00,77,57,-20
3,2017-08-05 18:00:00,52,76,24
3,2017-08-05 20:00:00,36,40,4
3,2017-08-05 22:00:00,12,40,28
3,2017-08-06 00:00:00,7,24,17
3,2017-08-06 02:00:00,6,14,8
3,2017-08-06 04:00:00,3,5,2
3,2017-08-06 06:00:00,9,5,-4
3,2017-08-06 08:00:00,34,12,-22
3,2017-08-06 10:00:00,80,25,-55
3,2017-08-06 12:00:00,104,58,-46
3,2017-08-06 14:00:00,71,57,-14
3,2017-08-06 16:00:00,53,93,40
3,2017-08-06 18:00:00,55,105,50
3,2017-08-06 20:00:00,23,45,22
3,2017-08-06 22:00:00,7,35,28
3,2017-08-07 00:00:00,5,11,6
3,2017-08-07 02:00:00,3,3,0
3,2017-08-07 04:00:00,11,3,-8
3,2017-08-07 06:00:00,82,25,-57
3,2017-08-07 08:00:00,138,76,-62
3,2017-08-07 10:00:00,29,24,-5
3,2017-08-07 12:00:00,27,26,-1
3,2017-08-07 14:00:00,30,35,5
3,2017-08-07 16:00:00,64,88,24
3,2017-08-07 18:00:00,73,152,79
3,2017-08-07 20:00:00,18,44,26
3,2017-08-07 22:00:00,10,24,14
3,2017-08-08 00:00:00,5,16,11
3,2017-08-08 02:00:00,1,2,1
3,2017-08-08 04:00:00,6,3,-3
3,2017-08-08 06:00:00,76,22,-54
3,2017-08-08 08:00:00,132,82,-50
3,2017-08-08 10:00:00,27,22,-5
3,2017-08-08 12:00:00,31,28,-3
3,2017-08-08 14:00:00,45,37,-8
3,2017-08-08 16:00:00,72,80,8
3,2017-08-08 18:00:00,79,161,82
3,2017-08-08 20:00:00,46,67,21
3,2017-08-08 22:00:00,19,35,16
3,2017-08-09 00:00:00,2,9,7
3,2017-08-09 02:00:00,4,0,-4
3,2017-08-09 04:00:00,5,3,-2
3,2017-08-09 06:00:00,62,17,-45
3,2017-08-09 08:00:00,75,38,-37
3,2017-08-09 10:00:00,5,6,1
3,2017-08-09 12:00:00,7,7,0
3,2017-08-09 14:00:00,6,3,-3
3,2017-08-09 16:00:00,12,31,19
3,2017-08-09 18:00:00,15,36,21
3,2017-08-09 20:00:00,4,13,9
3,2017-08-09 22:00:00,11,20,9
3,2017-08-10 00:00:00,5,8,3
3,2017-08-10 02:00:00,0,2,2
3,2017-08-10 04:00:00,4,2,-2
3,2017-08-10 06:00:00,83,10,-73
3,2017-08-10 08:00:00,140,69,-71
3,2017-08-10 10:00:00,34,25,-9
3,2017-08-10 12:00:00,37,36,-1
3,2017-08-10 14:00:00,32,44,12
3,2017-08-10 16:00:00,78,102,24
3,2017-08-10 18:00:00,97,156,59
3,2017-08-10 20:00:00,53,93,40
3,2017-08-10 22:00:00,16,50,34
3,2017-08-11 00:00:00,7,10,3
3,2017-08-11 02:00:00,1,10,9
3,2017-08-11 04:00:00,8,3,-5
3,2017-08-11 06:00:00,77,24,-53
3,2017-08-11 08:00:00,121,80,-41
3,2017-08-11 10:00:00,47,26,-21
3,2017-08-11 12:00:00,37,35,-2
3,2017-08-11 14:00:00,48,58,10
3,2017-08-11 16:00:00,69,82,13
3,2017-08-11 18:00:00,70,105,35
3,2017-08-11 20:00:00,28,59,31
3,2017-08-11 22:00:00,17,33,16
3,2017-08-12 00:00:00,7,34,27
3,2017-08-12 02:00:00,6,11,5
3,2017-08-12 04:00:00,3,2,-1
3,2017-08-12 06:00:00,15,4,-11
3,2017-08-12 08:00:00,49,20,-29
3,2017-08-12 10:00:00,72,47,-25
3,2017-08-12 12:00:00,101,66,-35
3,2017-08-12 14:00:00,85,53,-32
3,2017-08-12 16:00:00,49,72,23
3,2017-08-12 18:00:00,61,94,33
3,2017-08-12 20:00:00,33,41,8
3,2017-08-12 22:00:00,24,33,9
3,2017-08-13 00:00:00,11,29,18
3,2017-08-13 02:00:00,3,12,9
3,2017-08-13 04:00:00,2,3,1
3,2017-08-13 06:00:00,11,7,-4
3,2017-08-13 08:00:00,31,8,-23
3,2017-08-13 10:00:00,70,46,-24
3,2017-08-13 12:00:00,128,68,-60
3,2017-08-13 14:00:00,84,119,35
3,2017-08-13 16:00:00,85,101,16
3,2017-08-13 18:00:00,52,105,53
3,2017-08-13 20:00:00,34,55,21
3,2017-08-13 22:00:00,13,28,15
3,2017-08-14 00:00:00,5,10,5
3,2017-08-14 02:00:00,1,4,3
3,2017-08-14 04:00:00,7,3,-4
3,2017-08-14 06:00:00,81,26,-55
3,2017-08-14 08:00:00,144,69,-75
3,2017-08-14 10:00:00,47,22,-25
3,2017-08-14 12:00:00,45,25,-20
3,2017-08-14 14:00:00,32,35,3
3,2017-08-14 16:00:00,64,80,16
3,2017-08-14 18:00:00,97,188,91
3,2017-08-14 20:00:00,36,86,50
3,2017-08-14 22:00:00,23,39,16
3,2017-08-15 00:00:00,3,15,12
3,2017-08-15 02:00:00,0,0,0
3,2017-08-15 04:00:00,9,3,-6
3,2017-08-15 06:00:00,75,27,-48
3,2017-08-15 08:00:00,163,85,-78
3,2017-08-15 10:00:00,61,24,-37
3,2017-08-15 12:00:00,35,28,-7
3,2017-08-15 14:00:00,41,32,-9
3,2017-08-15 16:00:00,84,74,-10
3,2017-08-15 18:00:00,115,181,66
3,2017-08-15 20:00:00,50,77,27
3,2017-08-15 22:00:00,21,36,15
3,2017-08-16 00:00:00,11,13,2
3,2017-08-16 02:00:00,1,6,5
3,2017-08-16 04:00:00,8,2,-6
3,2017-08-16 06:00:00,81,25,-56
3,2017-08-16 08:00:00,146,90,-56
3,2017-08-16 10:00:00,36,25,-11
3,2017-08-16 12:00:00,36,30,-6
3,2017-08-16 14:00:00,36,36,0
3,2017-08-16 16:00:00,87,65,-22
3,2017-08-16 18:00:00,89,187,98
3,2017-08-16 20:00:00,40,85,45
3,2017-08-16 22:00:00,26,38,12
3,2017-08-17 00:00:00,1,6,5
3,2017-08-17 02:00:00,2,1,-1
3,2017-08-17 04:00:00,6,2,-4
3,2017-08-17 06:00:00,68,18,-50
3,2017-08-17 08:00:00,113,73,-40
3,2017-08-17 10:00:00,46,25,-21
3,2017-08-17 12:00:00,29,21,-8
3,2017-08-17 14:00:00,27,19,-8
3,2017-08-17 16:00:00,74,70,-4
3,2017-08-17 18:00:00,95,143,48
3,2017-08-17 20:00:00,48,81,33
3,2017-08-17 22:00:00,11,45,34
3,2017-08-18 00:00:00,5,18,13
3,2017-08-18 02:00:00,5,3,-2
3,2017-08-18 04:00:00,5,1,-4
3,2017-08-18 06:00:00,73,20,-53
3,2017-08-18 08:00:00,127,67,-60
3,2017-08-18 10:00:00,40,21,-19
3,2017-08-18 12:00:00,33,14,-19
3,2017-08-18 14:00:00,19,22,3
3,2017-08-18 16:00:00,59,65,6
3,2017-08-18 18:00:00,65,98,33
3,2017-08-18 20:00:00,24,54,30
3,2017-08-18 22:00:00,14,27,13
3,2017-08-19 00:00:00,4,8,4
3,2017-08-19 02:00:00,5,6,1
3,2017-08-19 04:00:00,3,5,2
3,2017-08-19 06:00:00,16,1,-15
3,2017-08-19 08:00:00,56,26,-30
3,2017-08-19 10:00:00,62,37,-25
3,2017-08-19 12:00:00,75,82,7
3,2017-08-19 14:00:00,77,64,-13
3,2017-08-19 16:00:00,79,78,-1
3,2017-08-19 18:00:00,45,64,19
3,2017-08-19 20:00:00,25,46,21
3,2017-08-19 22:00:00,8,33,25
3,2017-08-20 00:00:00,10,15,5
3,2017-08-20 02:00:00,1,11,10
3,2017-08-20 04:00:00,3,1,-2
3,2017-08-20 06:00:00,14,3,-11
3,2017-08-20 08:00:00,30,12,-18
3,2017-08-20 10:00:00,61,31,-30
3,2017-08-20 12:00:00,70,69,-1
3,2017-08-20 14:00:00,73,75,2
3,2017-08-20 16:00:00,62,67,5
3,2017-08-20 18:00:00,24,61,37
3,2017-08-20 20:00:00,12,22,10
3,2017-08-20 22:00:00,1,19,18
3,2017-08-21 00:00:00,3,0,-3
3,2017-08-21 02:00:00,1,2,1
3,2017-08-21 04:00:00,8,0,-8
3,2017-08-21 06:00:00,49,13,-36
3,2017-08-21 08:00:00,106,72,-34
3,2017-08-21 10:00:00,28,14,-14
3,2017-08-21 12:00:00,40,27,-13
3,2017-08-21 14:00:00,28,27,-1
3,2017-08-21 16:00:00,59,81,22
3,2017-08-21 18:00:00,83,159,76
3,2017-08-21 20:00:00,33,79,46
3,2017-08-21 22:00:00,16,22,6
3,2017-08-22 00:00:00,5,7,2
3,2017-08-22 02:00:00,0,2,2
3,2017-08-22 04:00:00,7,3,-4
3,2017-08-22 06:00:00,58,21,-37
3,2017-08-22 08:00:00,168,73,-95
3,2017-08-22 10:00:00,33,21,-12
3,2017-08-22 12:00:00,35,35,0
3,2017-08-22 14:00:00,31,30,-1
3,2017-08-22 16:00:00,72,77,5
3,2017-08-22 18:00:00,80,175,95
3,2017-08-22 20:00:00,33,73,40
3,2017-08-22 22:00:00,21,28,7
3,2017-08-23 00:00:00,5,6,1
3,2017-08-23 02:00:00,0,11,11
3,2017-08-23 04:00:00,5,1,-4
3,2017-08-23 06:00:00,71,22,-49
3,2017-08-23 08:00:00,159,72,-87
3,2017-08-23 10:00:00,40,23,-17
3,2017-08-23 12:00:00,39,20,-19
3,2017-08-23 14:00:00,31,36,5
3,2017-08-23 16:00:00,79,78,-1
3,2017-08-23 18:00:00,93,166,73
3,2017-08-23 20:00:00,37,72,35
3,2017-08-23 22:00:00,19,31,12
3,2017-08-24 00:00:00,5,17,12
3,2017-08-24 02:00:00,4,3,-1
3,2017-08-24 04:00:00,5,5,0
3,2017-08-24 06:00:00,59,19,-40
3,2017-08-24 08:00:00,160,76,-84
3,2017-08-24 10:00:00,45,24,-21
3,2017-08-24 12:00:00,42,22,-20
3,2017-08-24 14:00:00,37,41,4
3,2017-08-24 16:00:00,71,69,-2
3,2017-08-24 18:00:00,91,140,49
3,2017-08-24 20:00:00,34,64,30
3,2017-08-24 22:00:00,15,40,25
3,2017-08-25 00:00:00,5,15,10
3,2017-08-25 02:00:00,3,8,5
3,2017-08-25 04:00:00,9,2,-7
3,2017-08-25 06:00:00,49,26,-23
3,2017-08-25 08:00:00,131,71,-60
3,2017-08-25 10:00:00,45,27,-18
3,2017-08-25 12:00:00,39,34,-5
3,2017-08-25 14:00:00,55,46,-9
3,2017-08-25 16:00:00,73,80,7
3,2017-08-25 18:00:00,71,147,76
3,2017-08-25 20:00:00,27,76,49
3,2017-08-25 22:00:00,14,44,30
3,2017-08-26 00:00:00,17,20,3
3,2017-08-26 02:00:00,4,10,6
3,2017-08-26 04:00:00,3,7,4
3,2017-08-26 06:00:00,10,10,0
3,2017-08-26 08:00:00,48,18,-30
3,2017-08-26 10:00:00,82,47,-35
3,2017-08-26 12:00:00,113,76,-37
3,2017-08-26 14:00:00,69,70,1
3,2017-08-26 16:00:00,86,99,13
3,2017-08-26 18:00:00,53,67,14
3,2017-08-26 20:00:00,32,49,17
3,2017-08-26 22:00:00,21,36,15
3,2017-08-27 00:00:00,8,31,23
3,2017-08-27 02:00:00,8,22,14
3,2017-08-27 04:00:00,3,4,1
3,2017-08-27 06:00:00,20,19,-1
3,2017-08-27 08:00:00,40,18,-22
3,2017-08-27 10:00:00,72,30,-42
3,2017-08-27 12:00:00,110,59,-51
3,2017-08-27 14:00:00,118,88,-30
3,2017-08-27 16:00:00,65,88,23
3,2017-08-27 18:00:00,65,119,54
3,2017-08-27 20:00:00,48,69,21
3,2017-08-27 22:00:00,13,40,27
3,2017-08-28 00:00:00,11,31,20
3,2017-08-28 02:00:00,3,18,15
3,2017-08-28 04:00:00,4,4,0
3,2017-08-28 06:00:00,13,7,-6
3,2017-08-28 08:00:00,37,6,-31
3,2017-08-28 10:00:00,72,29,-43
3,2017-08-28 12:00:00,146,61,-85
3,2017-08-28 14:00:00,123,85,-38
3,2017-08-28 16:00:00,75,139,64
3,2017-08-28 18:00:00,62,115,53
3,2017-08-28 20:00:00,37,79,42
3,2017-08-28 22:00:00,14,35,21
3,2017-08-29 00:00:00,9,14,5
3,2017-08-29 02:00:00,5,10,5
3,2017-08-29 04:00:00,6,3,-3
3,2017-08-29 06:00:00,69,32,-37
3,2017-08-29 08:00:00,134,63,-71
3,2017-08-29 10:00:00,41,30,-11
3,2017-08-29 12:00:00,31,31,0
3,2017-08-29 14:00:00,37,48,11
3,2017-08-29 16:00:00,71,85,14
3,2017-08-29 18:00:00,116,169,53
3,2017-08-29 20:00:00,29,79,50
3,2017-08-29 22:00:00,7,29,22
3,2017-08-30 00:00:00,6,6,0
3,2017-08-30 02:00:00,2,2,0
3,2017-08-30 04:00:00,6,1,-5
3,2017-08-30 06:00:00,72,23,-49
3,2017-08-30 08:00:00,123,72,-51
3,2017-08-30 10:00:00,29,23,-6
3,2017-08-30 12:00:00,15,12,-3
3,2017-08-30 14:00:00,4,6,2
3,2017-08-30 16:00:00,40,33,-7
3,2017-08-30 18:00:00,59,101,42
3,2017-08-30 20:00:00,20,55,35
3,2017-08-30 22:00:00,13,20,7
3,2017-08-31 00:00:00,5,8,3
3,2017-08-31 02:00:00,2,0,-2
3,2017-08-31 04:00:00,5,3,-2
3,2017-08-31 06:00:00,58,23,-35
3,2017-08-31 08:00:00,162,70,-92
3,2017-08-31 10:00:00,54,26,-28
3,2017-08-31 12:00:00,44,56,12
3,2017-08-31 14:00:00,52,30,-22
3,2017-08-31 16:00:00,66,79,13
3,2017-08-31 18:00:00,119,136,17
3,2017-08-31 20:00:00,37,78,41
3,2017-08-31 22:00:00,9,40,31
3,2017-09-01 00:00:00,4,21,17
3,2017-09-01 02:00:00,2,4,2
3,2017-09-01 04:00:00,6,2,-4
3,2017-09-01 06:00:00,61,17,-44
3,2017-09-01 08:00:00,150,91,-59
3,2017-09-01 10:00:00,43,22,-21
3,2017-09-01 12:00:00,48,33,-15
3,2017-09-01 14:00:00,45,42,-3
3,2017-09-01 16:00:00,76,93,17
3,2017-09-01 18:00:00,89,124,35
3,2017-09-01 20:00:00,24,54,30
3,2017-09-01 22:00:00,21,28,7
3,2017-09-02 00:00:00,8,32,24
3,2017-09-02 02:00:00,5,0,-5
3,2017-09-02 04:00:00,1,7,6
3,2017-09-02 06:00:00,14,6,-8
3,2017-09-02 08:00:00,58,20,-38
3,2017-09-02 10:00:00,94,41,-53
3,2017-09-02 12:00:00,94,65,-29
3,2017-09-02 14:00:00,91,64,-27
3,2017-09-02 16:00:00,67,87,20
3,2017-09-02 18:00:00,70,111,41
3,2017-09-02 20:00:00,39,43,4
3,2017-09-02 22:00:00,24,29,5
3,2017-09-03 00:00:00,10,25,15
3,2017-09-03 02:00:00,1,9,8
3,2017-09-03 04:00:00,0,3,3
3,2017-09-03 06:00:00,12,7,-5
3,2017-09-03 08:00:00,41,19,-22
3,2017-09-03 10:00:00,84,46,-38
3,2017-09-03 12:00:00,75,67,-8
3,2017-09-03 14:00:00,57,54,-3
3,2017-09-03 16:00:00,46,36,-10
3,2017-09-03 18:00:00,36,52,16
3,2017-09-03 20:00:00,14,21,7
3,2017-09-03 22:00:00,6,15,9
3,2017-09-04 00:00:00,1,5,4
3,2017-09-04 02:00:00,0,0,0
3,2017-09-04 04:00:00,3,0,-3
3,2017-09-04 06:00:00,41,23,-18
3,2017-09-04 08:00:00,80,62,-18
3,2017-09-04 10:00:00,21,20,-1
3,2017-09-04 12:00:00,32,19,-13
3,2017-09-04 14:00:00,33,34,1
3,2017-09-04 16:00:00,66,76,10
3,2017-09-04 18:00:00,89,140,51
3,2017-09-04 20:00:00,36,56,20
3,2017-09-04 22:00:00,11,21,10
3,2017-09-05 00:00:00,3,9,6
3,2017-09-05 02:00:00,5,4,-1
3,2017-09-05 04:00:00,2,0,-2
3,2017-09-05 06:00:00,68,31,-37
3,2017-09-05 08:00:00,137,89,-48
3,2017-09-05 10:00:00,54,32,-22
3,2017-09-05 12:00:00,31,27,-4
3,2017-09-05 14:00:00,39,44,5
3,2017-09-05 16:00:00,81,63,-18
3,2017-09-05 18:00:00,106,157,51
3,2017-09-05 20:00:00,23,72,49
3,2017-09-05 22:00:00,14,23,9
3,2017-09-06 00:00:00,7,8,1
3,2017-09-06 02:00:00,1,6,5
3,2017-09-06 04:00:00,6,0,-6
3,2017-09-06 06:00:00,94,30,-64
3,2017-09-06 08:00:00,161,107,-54
3,2017-09-06 10:00:00,48,30,-18
3,2017-09-06 12:00:00,29,39,10
3,2017-09-06 14:00:00,36,38,2
3,2017-09-06 16:00:00,67,80,13
3,2017-09-06 18:00:00,111,155,44
3,2017-09-06 20:00:00,37,82,45
3,2017-09-06 22:00:00,23,52,29
3,2017-09-07 00:00:00,8,13,5
3,2017-09-07 02:00:00,2,8,6
3,2017-09-07 04:00:00,1,1,0
3,2017-09-07 06:00:00,75,31,-44
3,2017-09-07 08:00:00,164,96,-68
3,2017-09-07 10:00:00,44,24,-20
3,2017-09-07 12:00:00,30,27,-3
3,2017-09-07 14:00:00,41,40,-1
3,2017-09-07 16:00:00,85,67,-18
3,2017-09-07 18:00:00,95,163,68
3,2017-09-07 20:00:00,27,74,47
3,2017-09-07 22:00:00,19,48,29
3,2017-09-08 00:00:00,8,19,11
3,2017-09-08 02:00:00,3,2,-1
3,2017-09-08 04:00:00,4,5,1
3,2017-09-08 06:00:00,30,12,-18
3,2017-09-08 08:00:00,74,58,-16
3,2017-09-08 10:00:00,25,15,-10
3,2017-09-08 12:00:00,23,14,-9
3,2017-09-08 14:00:00,32,30,-2
3,2017-09-08 16:00:00,71,65,-6
3,2017-09-08 18:00:00,59,102,43
3,2017-09-08 20:00:00,23,44,21
3,2017-09-08 22:00:00,11,34,23
3,2017-09-09 00:00:00,7,24,17
3,2017-09-09 02:00:00,4,15,11
3,2017-09-09 04:00:00,2,10,8
3,2017-09-09 06:00:00,15,8,-7
3,2017-09-09 08:00:00,70,24,-46
3,2017-09-09 10:00:00,90,49,-41
3,2017-09-09 12:00:00,87,83,-4
3,2017-09-09 14:00:00,67,82,15
3,2017-09-09 16:00:00,84,70,-14
3,2017-09-09 18:00:00,65,65,0
3,2017-09-09 20:00:00,15,26,11
3,2017-09-09 22:00:00,14,41,27
3,2017-09-10 00:00:00,8,27,19
3,2017-09-10 02:00:00,4,15,11
3,2017-09-10 04:00:00,3,3,0
3,2017-09-10 06:00:00,11,3,-8
3,2017-09-10 08:00:00,49,17,-32
3,2017-09-10 10:00:00,93,43,-50
3,2017-09-10 12:00:00,73,72,-1
3,2017-09-10 14:00:00,58,59,1
3,2017-09-10 16:00:00,50,73,23
3,2017-09-10 18:00:00,24,46,22
3,2017-09-10 20:00:00,15,25,10
3,2017-09-10 22:00:00,4,9,5
3,2017-09-11 00:00:00,3,10,7
3,2017-09-11 02:00:00,1,4,3
3,2017-09-11 04:00:00,6,2,-4
3,2017-09-11 06:00:00,68,29,-39
3,2017-09-11 08:00:00,101,61,-40
3,2017-09-11 10:00:00,41,16,-25
3,2017-09-11 12:00:00,41,36,-5
3,2017-09-11 14:00:00,45,46,1
3,2017-09-11 16:00:00,44,44,0
3,2017-09-11 18:00:00,78,139,61
3,2017-09-11 20:00:00,22,48,26
3,2017-09-11 22:00:00,10,26,16
3,2017-09-12 00:00:00,11,14,3
3,2017-09-12 02:00:00,1,0,-1
3,2017-09-12 04:00:00,5,1,-4
3,2017-09-12 06:00:00,85,29,-56
3,2017-09-12 08:00:00,150,94,-56
3,2017-09-12 10:00:00,44,29,-15
3,2017-09-12 12:00:00,37,32,-5
3,2017-09-12 14:00:00,54,33,-21
3,2017-09-12 16:00:00,81,82,1
3,2017-09-12 18:00:00,83,151,68
3,2017-09-12 20:00:00,18,36,18
3,2017-09-12 22:00:00,0,6,6
3,2017-09-13 00:00:00,4,6,2
3,2017-09-13 02:00:00,0,1,1
3,2017-09-13 04:00:00,4,1,-3
3,2017-09-13 06:00:00,72,28,-44
3,2017-09-13 08:00:00,136,94,-42
3,2017-09-13 10:00:00,38,28,-10
3,2017-09-13 12:00:00,36,37,1
3,2017-09-13 14:00:00,41,28,-13
3,2017-09-13 16:00:00,73,67,-6
3,2017-09-13 18:00:00,98,158,60
3,2017-09-13 20:00:00,31,64,33
3,2017-09-13 22:00:00,15,31,16
3,2017-09-14 00:00:00,2,8,6
3,2017-09-14 02:00:00,3,2,-1
3,2017-09-14 04:00:00,4,1,-3
3,2017-09-14 06:00:00,82,32,-50
3,2017-09-14 08:00:00,137,99,-38
3,2017-09-14 10:00:00,52,34,-18
3,2017-09-14 12:00:00,31,23,-8
3,2017-09-14 14:00:00,34,44,10
3,2017-09-14 16:00:00,78,65,-13
3,2017-09-14 18:00:00,71,124,53
3,2017-09-14 20:00:00,25,56,31
3,2017-09-14 22:00:00,15,33,18
3,2017-09-15 00:00:00,12,14,2
3,2017-09-15 02:00:00,1,5,4
3,2017-09-15 04:00:00,3,4,1
3,2017-09-15 06:00:00,70,21,-49
3,2017-09-15 08:00:00,151,95,-56
3,2017-09-15 10:00:00,40,26,-14
3,2017-09-15 12:00:00,53,33,-20
3,2017-09-15 14:00:00,48,57,9
3,2017-09-15 16:00:00,84,79,-5
3,2017-09-15 18:00:00,56,95,39
3,2017-09-15 20:00:00,28,35,7
3,2017-09-15 22:00:00,15,27,12
3,2017-09-16 00:00:00,6,22,16
3,2017-09-16 02:00:00,3,6,3
